rating_numerator,timestamp
12,2017-06-14 16:04:48
12,2017-06-13 17:29:20
13,2017-06-12 16:06:11
12,2017-06-12 00:15:36
13,2017-06-11 21:18:31
13,2017-06-10 16:39:04
12,2017-06-09 16:22:42
12,2017-06-09 00:02:31
13,2017-06-08 14:20:41
13,2017-06-08 01:06:27
12,2017-06-07 16:14:40
13,2017-06-07 01:19:32
12,2017-06-06 16:07:15
13,2017-06-06 00:01:46
12,2017-06-05 16:15:56
12,2017-06-04 23:56:03
13,2017-06-03 15:55:36
11,2017-06-03 00:48:22
13,2017-06-02 15:00:16
13,2017-06-01 20:18:38
13,2017-06-01 16:00:09
14,2017-05-31 23:43:25
13,2017-05-31 04:27:59
13,2017-05-30 23:51:58
12,2017-05-30 16:49:31
13,2017-05-29 16:24:37
14,2017-05-28 17:23:24
13,2017-05-28 00:18:35
12,2017-05-27 19:39:34
12,2017-05-26 00:29:37
13,2017-05-25 16:10:44
12,2017-05-24 16:44:18
13,2017-05-23 16:16:06
12,2017-05-22 16:06:55
13,2017-05-22 00:28:40
12,2017-05-21 16:48:45
13,2017-05-19 23:57:46
13,2017-05-19 00:12:11
13,2017-05-18 00:50:50
14,2017-05-17 16:00:15
12,2017-05-16 00:41:21
13,2017-05-15 19:14:50
13,2017-05-15 00:02:33
13,2017-05-14 00:34:33
12,2017-05-13 16:33:49
14,2017-05-12 17:12:53
13,2017-05-12 16:05:02
13,2017-05-12 00:46:44
11,2017-05-11 17:34:13
13,2017-05-11 00:01:27
13,2017-05-10 00:08:34
13,2017-05-08 00:54:59
13,2017-05-07 18:36:02
12,2017-05-06 23:49:50
13,2017-05-05 18:36:06
13,2017-05-05 16:00:04
12,2017-05-04 23:34:55
14,2017-05-04 17:30:24
12,2017-05-04 00:15:58
13,2017-05-03 19:26:06
13,2017-05-03 03:17:27
12,2017-05-02 00:04:57
13,2017-05-01 15:58:40
13,2017-05-01 00:40:27
13,2017-04-30 00:02:42
12,2017-04-28 23:57:28
12,2017-04-28 16:08:49
13,2017-04-28 00:00:54
13,2017-04-27 00:38:11
13,2017-04-26 16:00:39
12,2017-04-26 00:33:27
12,2017-04-24 16:22:16
14,2017-04-24 15:13:52
14,2017-04-23 23:01:59
13,2017-04-22 18:31:02
12,2017-04-21 16:33:22
12,2017-04-19 16:25:34
13,2017-04-18 23:50:52
13,2017-04-18 16:05:17
14,2017-04-17 23:52:16
11,2017-04-17 16:34:26
12,2017-04-17 00:03:50
13,2017-04-16 16:00:07
13,2017-04-15 17:32:18
12,2017-04-14 15:51:39
12,2017-04-13 23:59:28
13,2017-04-13 16:05:56
13,2017-04-13 00:03:59
14,2017-04-12 18:25:07
12,2017-04-12 16:00:27
11,2017-04-11 00:24:08
14,2017-04-10 16:00:07
13,2017-04-10 00:06:42
11,2017-04-08 16:54:09
13,2017-04-07 16:10:12
11,2017-04-07 00:38:06
12,2017-04-06 16:18:05
12,2017-04-06 00:13:11
12,2017-04-05 00:04:08
11,2017-04-04 19:03:06
13,2017-04-04 00:12:06
12,2017-04-03 00:16:10
12,2017-04-02 00:03:26
6,2017-04-01 16:35:01
10,2017-04-01 00:04:17
12,2017-03-31 16:07:33
12,2017-03-31 00:27:14
12,2017-03-30 00:56:03
11,2017-03-29 18:43:12
11,2017-03-29 16:00:12
13,2017-03-29 00:01:05
13,2017-03-28 00:07:32
13,2017-03-27 00:15:53
12,2017-03-26 16:55:29
13,2017-03-26 01:38:00
12,2017-03-25 16:45:08
13,2017-03-24 22:08:59
12,2017-03-24 16:10:40
13,2017-03-23 18:29:57
12,2017-03-23 18:07:10
13,2017-03-23 00:18:10
11,2017-03-22 16:04:20
12,2017-03-21 16:26:50
12,2017-03-20 16:08:44
11,2017-03-19 23:25:35
13,2017-03-18 22:59:54
13,2017-03-17 21:13:10
12,2017-03-17 15:51:22
13,2017-03-17 00:38:32
12,2017-03-16 00:00:07
12,2017-03-15 20:48:07
12,2017-03-14 16:01:03
14,2017-03-14 00:04:30
13,2017-03-13 15:47:01
12,2017-03-13 00:02:39
10,2017-03-11 22:51:24
12,2017-03-11 18:35:42
13,2017-03-11 01:15:58
12,2017-03-10 18:27:58
13,2017-03-10 00:04:21
12,2017-03-08 18:52:12
13,2017-03-07 22:22:32
13,2017-03-07 01:17:48
13,2017-03-06 01:26:54
13,2017-03-05 19:48:43
13,2017-03-04 17:49:08
12,2017-03-04 00:21:08
13,2017-03-03 01:58:22
12,2017-03-03 01:14:41
13,2017-03-02 18:17:34
13,2017-03-02 01:20:01
12,2017-03-01 17:22:13
12,2017-03-01 01:42:39
11,2017-02-28 20:41:37
12,2017-02-28 01:00:19
13,2017-02-27 17:01:56
13,2017-02-26 23:52:43
11,2017-02-25 19:37:50
12,2017-02-25 01:18:40
12,2017-02-24 23:04:14
12,2017-02-24 17:01:22
0,2017-02-24 15:40:31
12,2017-02-24 01:03:08
13,2017-02-23 15:25:23
13,2017-02-23 01:22:14
12,2017-02-22 17:41:18
12,2017-02-22 01:14:30
11,2017-02-21 22:26:07
12,2017-02-21 17:04:24
12,2017-02-21 02:17:06
13,2017-02-20 23:50:09
13,2017-02-20 17:00:04
13,2017-02-20 00:53:27
12,2017-02-19 01:23:00
13,2017-02-18 17:00:10
13,2017-02-18 01:03:09
12,2017-02-17 17:01:29
12,2017-02-17 01:13:34
11,2017-02-16 23:23:38
14,2017-02-16 17:00:25
12,2017-02-16 01:04:13
12,2017-02-15 18:54:34
14,2017-02-15 17:02:36
13,2017-02-15 01:04:21
13,2017-02-14 23:43:18
13,2017-02-14 17:17:22
12,2017-02-14 02:02:51
13,2017-02-14 01:35:49
12,2017-02-14 01:09:44
12,2017-02-13 22:03:49
12,2017-02-13 01:46:03
13,2017-02-12 01:04:29
13,2017-02-10 16:53:37
12,2017-02-10 01:15:49
12,2017-02-09 01:27:41
11,2017-02-08 22:00:52
13,2017-02-08 17:00:26
12,2017-02-08 01:35:19
13,2017-02-07 17:00:28
13,2017-02-07 01:00:22
10,2017-02-06 20:55:28
14,2017-02-06 17:02:17
12,2017-02-06 01:07:28
12,2017-02-06 01:03:14
14,2017-02-05 23:15:47
13,2017-02-05 22:55:23
12,2017-02-05 22:40:03
13,2017-02-05 01:04:17
11,2017-02-04 22:45:42
12,2017-02-04 17:34:40
12,2017-02-03 23:04:02
13,2017-02-03 19:31:54
12,2017-02-03 01:16:53
13,2017-02-02 17:00:17
12,2017-02-02 01:01:21
13,2017-02-01 17:44:55
13,2017-02-01 01:09:42
12,2017-01-31 17:06:32
11,2017-01-31 01:27:39
13,2017-01-30 23:05:46
13,2017-01-30 17:10:04
11,2017-01-30 01:21:19
12,2017-01-29 22:15:05
14,2017-01-29 02:44:34
13,2017-01-28 01:04:51
12,2017-01-27 17:04:02
12,2017-01-27 00:24:48
13,2017-01-26 17:02:56
13,2017-01-25 18:38:36
11,2017-01-25 16:45:05
12,2017-01-24 17:04:50
12,2017-01-24 01:08:40
11,2017-01-23 17:20:14
11,2017-01-23 00:13:17
12,2017-01-22 01:12:59
13,2017-01-21 18:26:02
12,2017-01-21 17:31:20
12,2017-01-21 01:02:48
13,2017-01-20 17:00:46
14,2017-01-20 15:17:01
11,2017-01-20 00:50:15
13,2017-01-19 01:04:45
13,2017-01-18 17:07:18
13,2017-01-18 01:01:34
14,2017-01-17 17:21:47
12,2017-01-17 00:18:04
11,2017-01-16 21:32:06
12,2017-01-16 17:20:45
13,2017-01-15 21:49:15
84,2017-01-15 17:52:40
14,2017-01-14 17:00:24
12,2017-01-14 01:22:35
13,2017-01-13 17:00:21
11,2017-01-13 15:08:56
11,2017-01-13 01:03:12
13,2017-01-12 16:54:26
12,2017-01-12 00:55:47
12,2017-01-11 17:01:16
14,2017-01-11 02:21:57
14,2017-01-11 02:15:36
13,2017-01-10 01:15:10
12,2017-01-10 00:24:38
11,2017-01-09 19:14:36
12,2017-01-09 00:53:55
11,2017-01-08 17:20:31
13,2017-01-07 20:18:46
13,2017-01-07 16:59:28
12,2017-01-07 01:00:41
13,2017-01-06 17:33:29
11,2017-01-06 17:00:38
13,2017-01-06 00:49:53
13,2017-01-05 21:29:55
11,2017-01-05 17:13:55
12,2017-01-05 01:20:46
12,2017-01-04 17:27:59
13,2017-01-04 01:05:59
11,2017-01-03 17:33:39
12,2017-01-03 01:20:49
11,2017-01-02 18:38:42
13,2017-01-02 17:00:46
11,2017-01-02 01:48:06
12,2017-01-01 19:22:38
13,2017-01-01 02:53:20
11,2016-12-31 00:08:17
12,2016-12-30 01:05:33
12,2016-12-29 17:54:58
12,2016-12-28 16:56:16
11,2016-12-28 00:52:25
14,2016-12-27 18:24:12
12,2016-12-27 17:36:16
13,2016-12-26 03:00:30
11,2016-12-26 02:00:11
13,2016-12-26 01:00:05
12,2016-12-26 00:00:03
12,2016-12-25 23:00:08
13,2016-12-25 22:00:04
11,2016-12-25 21:00:18
12,2016-12-25 20:00:07
11,2016-12-25 19:00:02
11,2016-12-25 18:00:17
12,2016-12-25 17:00:08
13,2016-12-25 16:00:16
10,2016-12-24 22:04:54
12,2016-12-24 17:18:34
13,2016-12-24 03:40:19
12,2016-12-24 01:16:12
13,2016-12-23 19:00:19
11,2016-12-22 17:23:53
13,2016-12-22 01:24:33
10,2016-12-21 17:39:46
11,2016-12-21 01:44:13
24,2016-12-19 23:06:23
11,2016-12-19 17:14:23
11,2016-12-19 01:26:42
13,2016-12-18 00:43:57
12,2016-12-17 22:43:27
10,2016-12-17 00:38:52
12,2016-12-15 17:23:04
12,2016-12-15 02:14:29
11,2016-12-14 17:16:53
13,2016-12-14 00:57:20
12,2016-12-13 18:01:07
12,2016-12-13 02:39:32
12,2016-12-12 00:29:28
12,2016-12-11 17:31:39
14,2016-12-10 16:22:02
13,2016-12-09 06:17:20
12,2016-12-08 23:53:08
13,2016-12-07 22:38:52
11,2016-12-07 16:53:43
11,2016-12-06 19:29:28
12,2016-12-06 00:32:26
12,2016-12-05 17:31:15
13,2016-12-04 21:14:20
12,2016-12-04 19:02:24
12,2016-12-04 00:30:29
12,2016-12-02 17:27:25
13,2016-11-30 18:16:08
12,2016-11-30 01:31:12
13,2016-11-29 16:33:36
12,2016-11-28 23:30:47
11,2016-11-28 16:37:19
12,2016-11-27 19:09:28
12,2016-11-26 18:00:13
13,2016-11-26 01:31:31
11,2016-11-25 21:37:47
12,2016-11-25 19:55:35
12,2016-11-25 01:18:59
12,2016-11-23 21:29:33
10,2016-11-23 04:45:12
13,2016-11-22 20:58:07
12,2016-11-22 17:28:25
12,2016-11-21 17:23:47
11,2016-11-21 01:37:04
12,2016-11-20 22:02:27
12,2016-11-20 17:20:08
13,2016-11-20 00:59:15
11,2016-11-19 16:49:49
13,2016-11-18 23:35:32
12,2016-11-18 01:24:14
11,2016-11-17 17:04:16
11,2016-11-17 01:35:54
12,2016-11-16 17:01:16
11,2016-11-16 16:28:21
13,2016-11-14 17:03:50
12,2016-11-14 01:18:12
12,2016-11-12 21:02:38
12,2016-11-12 00:36:46
12,2016-11-11 00:03:42
11,2016-11-10 17:02:03
12,2016-11-09 22:49:15
12,2016-11-09 16:22:22
11,2016-11-09 00:37:46
11,2016-11-08 22:25:27
12,2016-11-08 20:00:55
13,2016-11-08 16:47:50
13,2016-11-07 03:14:10
12,2016-11-06 22:59:35
11,2016-11-06 01:33:58
12,2016-11-05 15:37:24
12,2016-11-04 00:15:59
14,2016-11-03 15:51:10
12,2016-11-02 23:45:19
13,2016-11-02 16:00:06
12,2016-11-01 23:53:02
12,2016-11-01 17:12:16
13,2016-11-01 03:00:09
12,2016-11-01 02:00:14
12,2016-11-01 01:00:05
13,2016-11-01 00:00:38
11,2016-10-31 23:00:11
10,2016-10-31 22:00:04
12,2016-10-31 21:00:23
11,2016-10-31 20:00:05
12,2016-10-31 19:00:10
11,2016-10-31 18:00:14
13,2016-10-31 17:00:11
11,2016-10-31 16:00:13
13,2016-10-31 02:17:31
12,2016-10-31 00:20:11
12,2016-10-30 17:02:53
12,2016-10-29 15:55:58
11,2016-10-28 17:07:05
13,2016-10-27 16:06:04
12,2016-10-26 22:31:36
12,2016-10-26 16:14:55
12,2016-10-25 18:44:32
12,2016-10-25 16:00:09
12,2016-10-24 23:37:28
11,2016-10-24 15:53:19
12,2016-10-23 23:42:19
11,2016-10-23 19:42:02
12,2016-10-23 00:27:05
13,2016-10-22 00:45:17
12,2016-10-21 22:48:24
12,2016-10-21 18:16:44
10,2016-10-21 00:53:56
12,2016-10-20 16:15:26
11,2016-10-20 01:03:11
12,2016-10-19 15:37:03
11,2016-10-18 16:11:17
13,2016-10-18 00:41:57
13,2016-10-17 22:51:57
12,2016-10-17 15:31:05
11,2016-10-17 00:20:47
13,2016-10-16 18:11:26
11,2016-10-15 21:01:17
10,2016-10-15 16:01:13
12,2016-10-14 16:13:10
75,2016-10-13 23:23:56
12,2016-10-13 20:28:35
11,2016-10-13 15:54:28
13,2016-10-13 00:29:39
11,2016-10-12 15:55:59
12,2016-10-11 19:39:28
12,2016-10-11 16:00:24
10,2016-10-11 00:34:48
11,2016-10-10 17:32:08
12,2016-10-09 23:44:41
11,2016-10-09 17:31:53
13,2016-10-08 18:41:19
11,2016-10-07 22:15:26
12,2016-10-07 16:33:21
13,2016-10-06 01:23:05
12,2016-10-06 00:08:09
12,2016-10-05 15:47:27
11,2016-10-05 00:40:09
13,2016-10-04 19:42:03
12,2016-10-04 15:55:06
11,2016-10-03 23:25:55
12,2016-10-03 15:42:44
11,2016-10-03 01:00:34
10,2016-10-02 23:23:04
11,2016-10-02 15:10:30
12,2016-10-01 19:47:08
11,2016-09-30 20:33:43
5,2016-09-30 01:08:10
12,2016-09-29 16:03:01
11,2016-09-28 21:56:36
10,2016-09-28 16:07:23
13,2016-09-28 00:46:20
10,2016-09-27 19:54:58
11,2016-09-27 16:06:28
12,2016-09-27 02:53:48
12,2016-09-26 23:04:13
11,2016-09-26 17:29:48
11,2016-09-25 23:47:39
11,2016-09-25 00:06:08
12,2016-09-23 17:50:56
12,2016-09-23 01:00:13
13,2016-09-22 20:33:42
11,2016-09-22 16:13:51
11,2016-09-22 00:13:04
10,2016-09-21 17:42:10
11,2016-09-21 16:00:17
14,2016-09-21 01:39:11
13,2016-09-21 00:00:35
11,2016-09-20 17:36:50
12,2016-09-20 01:12:28
27,2016-09-20 00:24:34
3,2016-09-19 15:00:20
12,2016-09-19 01:42:24
12,2016-09-18 21:33:11
12,2016-09-17 16:57:35
12,2016-09-16 16:00:31
11,2016-09-15 17:48:25
13,2016-09-15 00:36:55
10,2016-09-14 23:30:38
11,2016-09-14 17:40:06
10,2016-09-14 16:00:49
12,2016-09-13 23:44:54
11,2016-09-13 16:30:07
13,2016-09-13 16:13:44
11,2016-09-12 16:05:54
13,2016-09-11 21:34:30
12,2016-09-10 23:54:11
10,2016-09-10 16:03:16
14,2016-09-09 18:31:54
11,2016-09-08 20:45:53
12,2016-09-08 16:33:46
12,2016-09-08 02:09:06
10,2016-09-07 23:52:41
11,2016-09-07 15:44:53
12,2016-09-06 23:56:05
10,2016-09-06 19:52:39
12,2016-09-06 16:10:20
11,2016-09-05 19:22:09
11,2016-09-05 15:58:34
10,2016-09-04 23:46:12
12,2016-09-03 22:02:38
10,2016-09-03 19:23:13
12,2016-09-03 17:02:54
10,2016-09-03 16:52:02
11,2016-09-03 16:04:27
11,2016-09-02 18:03:10
12,2016-09-02 00:12:18
11,2016-09-01 16:14:48
11,2016-09-01 00:04:38
12,2016-08-31 21:47:27
7,2016-08-31 15:58:28
10,2016-08-31 00:58:39
11,2016-08-30 23:58:40
11,2016-08-30 16:11:18
11,2016-08-30 00:14:12
10,2016-08-29 16:14:30
10,2016-08-29 01:22:47
12,2016-08-28 16:51:16
13,2016-08-28 00:37:54
12,2016-08-26 16:37:54
12,2016-08-26 00:38:52
11,2016-08-25 16:58:45
10,2016-08-25 00:43:02
12,2016-08-24 23:50:10
11,2016-08-24 15:43:39
8,2016-08-23 21:09:14
10,2016-08-23 00:40:31
11,2016-08-22 16:06:54
12,2016-08-21 23:15:55
13,2016-08-21 02:47:37
13,2016-08-20 22:12:29
10,2016-08-20 00:26:19
11,2016-08-19 17:47:52
9,2016-08-18 23:55:18
12,2016-08-18 16:38:26
12,2016-08-18 00:28:24
11,2016-08-17 20:27:34
12,2016-08-17 01:20:27
12,2016-08-16 22:00:23
13,2016-08-16 03:52:26
11,2016-08-16 02:14:15
10,2016-08-15 16:22:20
12,2016-08-14 16:13:27
10,2016-08-13 00:38:30
11,2016-08-11 20:40:41
8,2016-08-10 01:23:03
10,2016-08-09 20:03:43
11,2016-08-08 17:19:51
12,2016-08-08 02:13:34
12,2016-08-08 01:44:46
11,2016-08-07 15:56:28
14,2016-08-06 21:20:40
12,2016-08-06 17:26:19
11,2016-08-06 02:06:59
10,2016-08-05 21:19:27
11,2016-08-05 16:28:54
10,2016-08-04 22:52:29
11,2016-08-04 20:09:17
10,2016-08-04 15:48:47
11,2016-08-04 01:03:17
11,2016-08-03 17:43:45
11,2016-08-03 02:02:14
12,2016-08-03 00:59:13
12,2016-08-02 18:14:06
13,2016-08-02 01:44:48
4,2016-08-01 23:15:56
10,2016-08-01 19:07:17
10,2016-08-01 01:28:46
11,2016-07-31 20:21:02
12,2016-07-31 16:50:42
10,2016-07-31 01:12:26
11,2016-07-30 17:56:51
12,2016-07-30 01:22:17
7,2016-07-29 18:53:24
11,2016-07-29 15:27:55
11,2016-07-29 02:40:28
13,2016-07-29 00:57:05
12,2016-07-28 19:06:01
11,2016-07-28 01:31:38
165,2016-07-28 01:00:57
10,2016-07-27 20:56:24
11,2016-07-27 17:35:10
9,2016-07-26 20:47:17
10,2016-07-26 00:58:34
11,2016-07-25 23:54:05
12,2016-07-25 16:21:11
4,2016-07-25 15:19:12
13,2016-07-25 02:20:45
10,2016-07-25 01:52:43
8,2016-07-24 23:20:20
11,2016-07-23 23:42:53
12,2016-07-23 19:49:07
11,2016-07-23 00:46:50
13,2016-07-22 16:28:07
11,2016-07-22 01:42:09
12,2016-07-22 00:43:32
10,2016-07-21 23:53:04
12,2016-07-21 02:41:54
14,2016-07-19 01:04:16
13,2016-07-18 18:43:07
11,2016-07-18 01:53:28
12,2016-07-17 18:38:22
10,2016-07-17 01:05:25
11,2016-07-16 22:55:55
10,2016-07-16 01:08:03
10,2016-07-14 18:22:23
11,2016-07-14 02:47:04
12,2016-07-14 01:19:12
8,2016-07-13 23:48:51
11,2016-07-13 18:26:16
10,2016-07-13 00:43:15
11,2016-07-12 17:27:23
10,2016-07-12 01:52:49
10,2016-07-12 00:27:52
11,2016-07-11 15:07:30
8,2016-07-11 02:51:40
12,2016-07-10 16:10:29
11,2016-07-10 00:32:46
12,2016-07-09 17:28:29
13,2016-07-09 02:06:27
5,2016-07-09 01:08:47
10,2016-07-08 22:09:27
12,2016-07-08 16:44:23
10,2016-07-08 03:07:09
12,2016-07-08 00:04:50
10,2016-07-07 19:16:47
11,2016-07-07 01:47:22
12,2016-07-06 15:54:42
8,2016-07-06 01:46:38
12,2016-07-05 20:41:01
9,2016-07-05 17:38:41
13,2016-07-05 02:00:06
11,2016-07-05 01:00:05
10,2016-07-05 00:00:18
11,2016-07-04 23:00:03
12,2016-07-04 22:00:12
10,2016-07-04 21:00:04
11,2016-07-04 20:00:23
13,2016-07-04 19:00:33
10,2016-07-04 18:00:41
11,2016-07-04 17:00:26
12,2016-07-04 16:00:22
12,2016-07-04 01:17:51
11,2016-07-03 01:41:06
10,2016-07-03 00:43:15
10,2016-07-03 00:14:27
12,2016-07-02 19:01:20
11,2016-07-02 02:17:13
8,2016-07-02 00:27:45
10,2016-07-01 20:31:43
13,2016-07-01 17:33:49
13,2016-07-01 02:31:39
11,2016-07-01 02:06:06
10,2016-07-01 01:40:41
6,2016-06-30 17:54:50
12,2016-06-30 17:28:39
10,2016-06-30 02:45:28
11,2016-06-30 01:15:31
7,2016-06-30 00:09:04
10,2016-06-29 01:23:16
11,2016-06-28 23:23:19
8,2016-06-28 20:14:22
11,2016-06-28 17:28:22
4,2016-06-28 15:40:07
10,2016-06-28 01:21:27
11,2016-06-28 00:54:46
10,2016-06-27 19:31:23
10,2016-06-27 16:08:30
11,2016-06-27 00:07:44
10,2016-06-26 23:05:29
11,2016-06-26 16:25:26
0,2016-06-26 03:22:31
11,2016-06-26 01:08:52
13,2016-06-25 21:34:37
10,2016-06-25 19:42:08
12,2016-06-25 15:29:00
10,2016-06-25 00:56:43
9,2016-06-24 15:48:42
10,2016-06-24 00:04:36
11,2016-06-23 19:05:49
10,2016-06-23 01:25:06
7,2016-06-22 20:18:30
10,2016-06-22 01:50:58
9,2016-06-22 01:06:43
12,2016-06-21 17:58:09
12,2016-06-21 00:54:33
9,2016-06-20 20:49:19
12,2016-06-20 19:11:53
10,2016-06-20 01:54:27
11,2016-06-19 01:02:50
13,2016-06-18 18:26:18
11,2016-06-18 01:33:55
10,2016-06-17 19:59:26
10,2016-06-17 01:00:24
7,2016-06-17 00:05:25
11,2016-06-16 20:47:36
13,2016-06-16 18:26:48
10,2016-06-16 01:25:36
12,2016-06-15 23:24:09
10,2016-06-15 22:36:19
10,2016-06-14 01:24:27
14,2016-06-13 21:16:49
12,2016-06-13 18:27:32
11,2016-06-13 15:59:24
12,2016-06-13 01:06:33
8,2016-06-13 00:22:53
10,2016-06-12 00:44:30
11,2016-06-11 21:27:17
9,2016-06-11 01:13:51
12,2016-06-10 16:19:48
12,2016-06-10 00:39:48
10,2016-06-09 19:52:53
9,2016-06-09 01:07:06
8,2016-06-09 00:19:04
11,2016-06-08 22:48:46
9,2016-06-08 02:41:38
10,2016-06-08 02:09:24
9,2016-06-08 01:45:19
10,2016-06-07 16:09:13
12,2016-06-07 00:36:02
10,2016-06-06 21:32:13
12,2016-06-06 15:40:26
9,2016-06-05 23:53:41
10,2016-06-05 19:47:03
6,2016-06-05 15:54:48
13,2016-06-04 23:31:25
11,2016-06-04 00:08:17
10,2016-06-04 00:01:35
11,2016-06-03 01:07:16
10,2016-06-02 16:10:29
9,2016-06-02 01:44:22
12,2016-06-02 00:32:39
10,2016-06-01 23:52:28
10,2016-06-01 02:00:04
10,2016-06-01 00:17:54
11,2016-05-31 16:14:39
13,2016-05-31 00:49:32
9,2016-05-30 16:40:14
13,2016-05-30 15:52:33
13,2016-05-29 01:49:16
11,2016-05-28 01:18:00
10,2016-05-27 15:58:54
10,2016-05-27 01:47:23
11,2016-05-27 00:32:10
12,2016-05-26 01:47:51
11,2016-05-26 00:54:06
11,2016-05-25 01:03:06
8,2016-05-24 23:47:49
9,2016-05-24 15:55:00
10,2016-05-24 01:02:00
13,2016-05-23 16:46:51
11,2016-05-23 16:01:50
10,2016-05-21 01:13:53
10,2016-05-21 00:50:46
10,2016-05-20 02:18:32
11,2016-05-20 00:51:30
12,2016-05-19 01:38:16
12,2016-05-18 00:39:02
11,2016-05-18 00:14:46
10,2016-05-17 14:57:41
11,2016-05-17 01:00:32
11,2016-05-16 00:31:53
12,2016-05-14 00:49:30
204,2016-05-13 16:15:54
9,2016-05-13 00:56:32
10,2016-05-12 01:40:42
11,2016-05-11 15:59:50
11,2016-05-11 01:44:07
6,2016-05-11 00:43:55
11,2016-05-10 02:05:03
12,2016-05-10 01:00:58
13,2016-05-10 00:01:12
13,2016-05-09 00:11:16
10,2016-05-08 00:59:46
11,2016-05-07 16:34:32
13,2016-05-07 01:37:30
10,2016-05-07 00:59:55
8,2016-05-06 18:33:34
10,2016-05-06 02:24:02
12,2016-05-06 00:53:27
11,2016-05-05 02:21:37
12,2016-05-05 01:35:26
11,2016-05-05 00:16:48
12,2016-05-04 02:26:00
13,2016-05-03 23:42:26
10,2016-05-03 15:46:33
11,2016-05-03 01:50:44
9,2016-05-02 23:59:09
10,2016-05-02 16:38:15
12,2016-05-02 00:43:25
10,2016-05-01 21:32:40
12,2016-05-01 17:38:46
9,2016-04-30 01:41:23
12,2016-04-29 00:21:01
11,2016-04-28 20:40:11
12,2016-04-28 16:52:08
12,2016-04-26 15:29:30
11,2016-04-26 01:26:53
10,2016-04-25 01:12:38
10,2016-04-24 01:38:33
10,2016-04-24 01:24:35
11,2016-04-23 22:38:43
12,2016-04-23 16:34:28
12,2016-04-23 01:41:59
10,2016-04-23 00:41:42
8,2016-04-21 16:00:57
4,2016-04-21 02:25:47
12,2016-04-20 02:30:23
11,2016-04-17 00:58:53
11,2016-04-15 15:44:11
12,2016-04-15 01:26:47
10,2016-04-15 00:46:48
10,2016-04-14 00:55:25
11,2016-04-13 23:15:21
10,2016-04-13 19:59:42
9,2016-04-13 01:22:10
11,2016-04-13 00:17:25
10,2016-04-12 20:50:42
12,2016-04-12 01:51:36
10,2016-04-11 15:43:12
11,2016-04-11 03:33:34
10,2016-04-11 01:41:07
11,2016-04-11 01:13:34
10,2016-04-10 01:20:33
12,2016-04-09 23:10:47
10,2016-04-09 02:47:55
11,2016-04-09 01:35:37
10,2016-04-08 20:46:50
9,2016-04-08 15:26:28
13,2016-04-08 15:05:29
3,2016-04-08 01:19:36
11,2016-04-08 00:30:51
11,2016-04-06 22:29:56
10,2016-04-06 19:04:14
11,2016-04-06 02:21:30
9,2016-04-05 18:41:02
12,2016-04-04 17:53:31
10,2016-04-04 15:22:08
10,2016-04-04 01:41:58
11,2016-04-04 00:55:01
50,2016-04-03 01:36:11
12,2016-04-02 15:25:47
11,2016-04-02 01:52:38
11,2016-04-01 15:46:52
10,2016-04-01 02:51:22
10,2016-04-01 00:26:15
12,2016-03-31 23:22:53
11,2016-03-31 02:09:32
10,2016-03-31 00:58:29
10,2016-03-30 16:52:36
12,2016-03-30 15:34:51
12,2016-03-30 02:56:24
9,2016-03-30 01:07:18
10,2016-03-29 23:29:14
4,2016-03-29 01:53:39
12,2016-03-29 00:12:05
10,2016-03-28 01:10:13
8,2016-03-28 00:43:43
13,2016-03-27 22:14:49
10,2016-03-27 17:25:54
12,2016-03-27 02:43:58
99,2016-03-27 01:29:02
12,2016-03-26 16:15:05
11,2016-03-25 17:03:49
10,2016-03-25 01:35:51
10,2016-03-25 01:29:21
10,2016-03-24 01:11:29
10,2016-03-23 19:09:09
10,2016-03-23 15:53:42
11,2016-03-23 00:37:48
10,2016-03-22 02:03:52
7,2016-03-22 01:45:15
11,2016-03-22 01:16:55
6,2016-03-21 23:55:01
10,2016-03-21 17:30:03
11,2016-03-21 02:38:34
10,2016-03-21 01:54:29
13,2016-03-20 23:23:54
9,2016-03-20 20:36:28
11,2016-03-20 01:28:47
3,2016-03-19 21:41:44
11,2016-03-19 01:54:56
12,2016-03-19 01:11:29
10,2016-03-18 15:05:29
12,2016-03-18 14:19:56
80,2016-03-18 02:46:49
12,2016-03-17 22:09:38
11,2016-03-17 01:55:02
11,2016-03-17 01:11:26
13,2016-03-17 00:58:46
11,2016-03-16 17:18:07
8,2016-03-16 16:29:35
11,2016-03-16 14:54:24
12,2016-03-16 01:46:45
12,2016-03-16 00:37:03
12,2016-03-15 21:24:41
12,2016-03-15 02:25:31
12,2016-03-15 01:48:55
9,2016-03-14 23:19:03
